date,product_id,product_name,category,list_price,discount_pct,selling_price,competitor_price,marketing_spend,units_sold,unit_cost,revenue,gross_profit
2025-11-09,P401,Fitness Tracker,Electronics,131.56,0.1,118.4,134.83,871.54,83,58.0,9827.2,5013.2
2025-11-10,P401,Fitness Tracker,Electronics,131.33,0.15,111.63,138.24,1486.33,105,58.0,11720.81,5630.81
2025-11-11,P401,Fitness Tracker,Electronics,132.15,0.1,118.94,131.35,2089.6,83,58.0,9871.62,5057.62
2025-11-12,P401,Fitness Tracker,Electronics,130.96,0.0,130.96,141.55,1788.22,56,58.0,7333.78,4085.78
2025-11-13,P401,Fitness Tracker,Electronics,130.74,0.1,117.67,132.64,1265.23,82,58.0,9648.79,4892.79
2025-11-14,P401,Fitness Tracker,Electronics,129.22,0.05,122.76,137.04,1720.66,75,58.0,9207.26,4857.26
2025-11-15,P401,Fitness Tracker,Electronics,132.16,0.2,105.73,138.77,876.31,113,58.0,11946.97,5392.97
2025-11-16,P401,Fitness Tracker,Electronics,132.31,0.15,112.46,139.71,1090.21,93,58.0,10458.95,5064.95
2025-11-17,P401,Fitness Tracker,Electronics,129.28,0.0,129.28,134.71,989.65,56,58.0,7239.64,3991.64
2025-11-18,P401,Fitness Tracker,Electronics,133.32,0.05,126.66,132.5,934.9,69,58.0,8739.24,4737.24
2025-11-19,P401,Fitness Tracker,Electronics,131.6,0.15,111.86,134.88,1299.59,90,58.0,10067.28,4847.28
2025-11-20,P401,Fitness Tracker,Electronics,135.11,0.1,121.6,140.23,1715.17,74,58.0,8998.51,4706.51
2025-11-21,P401,Fitness Tracker,Electronics,129.51,0.0,129.51,140.44,1718.61,65,58.0,8417.85,4647.85
2025-11-22,P401,Fitness Tracker,Electronics,133.39,0.15,113.38,138.38,1353.62,100,58.0,11338.14,5538.14
2025-11-23,P401,Fitness Tracker,Electronics,131.83,0.2,105.46,133.73,1047.46,96,58.0,10124.48,4556.48
2025-11-24,P401,Fitness Tracker,Electronics,131.83,0.05,125.24,135.78,1574.31,79,58.0,9894.01,5312.01
2025-11-25,P401,Fitness Tracker,Electronics,134.47,0.2,107.58,133.44,784.49,104,58.0,11188.15,5156.15
2025-11-26,P401,Fitness Tracker,Electronics,134.5,0.0,134.5,140.86,1474.6,51,58.0,6859.65,3901.65
2025-11-27,P401,Fitness Tracker,Electronics,132.04,0.0,132.04,139.84,1814.67,70,58.0,9242.57,5182.57
2025-11-28,P401,Fitness Tracker,Electronics,129.72,0.0,129.72,132.44,1492.23,58,58.0,7523.56,4159.56
2025-11-29,P401,Fitness Tracker,Electronics,134.4,0.0,134.4,137.54,1415.03,65,58.0,8735.77,4965.77
2025-11-30,P401,Fitness Tracker,Electronics,128.71,0.05,122.28,129.01,1108.69,73,58.0,8926.22,4692.22
2025-12-01,P401,Fitness Tracker,Electronics,133.33,0.05,126.66,137.07,834.79,70,58.0,8866.47,4806.47
2025-12-02,P401,Fitness Tracker,Electronics,125.44,0.1,112.9,142.31,1249.22,70,58.0,7902.71,3842.71
2025-12-03,P401,Fitness Tracker,Electronics,128.85,0.0,128.85,133.38,1168.73,59,58.0,7602.43,4180.43
2025-12-04,P401,Fitness Tracker,Electronics,128.51,0.0,128.51,131.69,1595.84,72,58.0,9252.74,5076.74
2025-12-05,P401,Fitness Tracker,Electronics,129.7,0.15,110.24,131.73,1325.57,95,58.0,10473.15,4963.15
2025-12-06,P401,Fitness Tracker,Electronics,129.66,0.0,129.66,136.58,1411.14,65,58.0,8428.07,4658.07
2025-12-07,P401,Fitness Tracker,Electronics,132.82,0.0,132.82,140.63,1451.35,84,58.0,11157.23,6285.23
2025-12-08,P401,Fitness Tracker,Electronics,132.66,0.05,126.03,135.89,1039.68,65,58.0,8191.99,4421.99
2025-12-09,P401,Fitness Tracker,Electronics,131.05,0.0,131.05,133.18,1599.9,64,58.0,8387.38,4675.38
2025-12-10,P401,Fitness Tracker,Electronics,131.64,0.0,131.64,131.86,1659.81,66,58.0,8688.44,4860.44
2025-12-11,P401,Fitness Tracker,Electronics,132.35,0.0,132.35,134.65,1240.47,73,58.0,9661.9,5427.9
2025-12-12,P401,Fitness Tracker,Electronics,128.78,0.15,109.46,137.26,1162.7,82,58.0,8975.83,4219.83
2025-12-13,P401,Fitness Tracker,Electronics,126.48,0.0,126.48,137.02,1447.32,84,58.0,10624.43,5752.43
2025-12-14,P401,Fitness Tracker,Electronics,130.12,0.05,123.61,132.17,1513.95,82,58.0,10136.19,5380.19
2025-12-15,P401,Fitness Tracker,Electronics,127.75,0.0,127.75,134.84,1082.2,65,58.0,8303.82,4533.82
2025-12-16,P401,Fitness Tracker,Electronics,132.25,0.15,112.41,138.94,1367.73,96,58.0,10791.42,5223.42
2025-12-17,P401,Fitness Tracker,Electronics,125.52,0.1,112.96,137.74,1570.7,75,58.0,8472.32,4122.32
2025-12-18,P401,Fitness Tracker,Electronics,128.82,0.1,115.93,133.89,1545.81,83,58.0,9622.6,4808.6
2025-12-19,P401,Fitness Tracker,Electronics,128.06,0.1,115.26,131.7,1093.34,86,58.0,9911.99,4923.99
2025-12-20,P401,Fitness Tracker,Electronics,131.59,0.05,125.01,136.71,1687.15,83,58.0,10375.59,5561.59
2025-12-21,P401,Fitness Tracker,Electronics,131.83,0.0,131.83,140.52,2074.63,79,58.0,10414.5,5832.5
2025-12-22,P401,Fitness Tracker,Electronics,130.17,0.15,110.64,133.77,1224.56,91,58.0,10068.61,4790.61
2025-12-23,P401,Fitness Tracker,Electronics,128.0,0.0,128.0,135.14,2015.18,72,58.0,9216.23,5040.23
2025-12-24,P401,Fitness Tracker,Electronics,124.54,0.15,105.86,138.98,860.46,100,58.0,10585.95,4785.95
2025-12-25,P401,Fitness Tracker,Electronics,128.51,0.15,109.23,128.9,1031.27,84,58.0,9175.62,4303.62
2025-12-26,P401,Fitness Tracker,Electronics,129.2,0.1,116.28,137.27,860.14,93,58.0,10814.45,5420.45
2025-12-27,P401,Fitness Tracker,Electronics,129.81,0.0,129.81,126.94,914.35,65,58.0,8437.37,4667.37
2025-12-28,P401,Fitness Tracker,Electronics,131.11,0.0,131.11,132.84,937.54,71,58.0,9308.69,5190.69
2025-12-29,P401,Fitness Tracker,Electronics,124.41,0.0,124.41,129.95,1000.29,71,58.0,8832.82,4714.82
2025-12-30,P401,Fitness Tracker,Electronics,131.36,0.0,131.36,140.07,925.65,62,58.0,8144.57,4548.57
2025-12-31,P401,Fitness Tracker,Electronics,128.38,0.0,128.38,125.89,1331.44,63,58.0,8088.24,4434.24
2026-01-01,P401,Fitness Tracker,Electronics,122.61,0.1,110.35,128.43,1095.6,71,58.0,7834.71,3716.71
2026-01-02,P401,Fitness Tracker,Electronics,129.31,0.1,116.38,135.68,1309.62,64,58.0,7448.12,3736.12
2026-01-03,P401,Fitness Tracker,Electronics,126.43,0.0,126.43,134.74,1671.72,61,58.0,7712.35,4174.35
2026-01-04,P401,Fitness Tracker,Electronics,124.59,0.2,99.68,133.91,1743.78,102,58.0,10166.92,4250.92
2026-01-05,P401,Fitness Tracker,Electronics,125.1,0.1,112.59,134.68,1153.32,69,58.0,7768.49,3766.49
2026-01-06,P401,Fitness Tracker,Electronics,129.46,0.1,116.51,138.75,1079.45,74,58.0,8621.76,4329.76
2026-01-07,P401,Fitness Tracker,Electronics,126.19,0.0,126.19,132.86,1205.4,59,58.0,7445.19,4023.19
2026-01-08,P401,Fitness Tracker,Electronics,125.54,0.1,112.98,137.71,1310.58,69,58.0,7795.8,3793.8
2026-01-09,P401,Fitness Tracker,Electronics,122.78,0.05,116.65,137.74,1101.31,80,58.0,9331.62,4691.62
2026-01-10,P401,Fitness Tracker,Electronics,127.08,0.0,127.08,132.14,2097.74,51,58.0,6480.85,3522.85
2026-01-11,P401,Fitness Tracker,Electronics,126.55,0.0,126.55,130.61,1223.29,60,58.0,7593.21,4113.21
2026-01-12,P401,Fitness Tracker,Electronics,125.35,0.0,125.35,131.26,827.12,55,58.0,6894.03,3704.03
2026-01-13,P401,Fitness Tracker,Electronics,127.54,0.0,127.54,129.45,1972.44,63,58.0,8034.88,4380.88
2026-01-14,P401,Fitness Tracker,Electronics,127.75,0.1,114.97,131.16,1710.89,83,58.0,9542.76,4728.76
2026-01-15,P401,Fitness Tracker,Electronics,127.58,0.0,127.58,129.09,1285.71,56,58.0,7144.47,3896.47
2026-01-16,P401,Fitness Tracker,Electronics,127.57,0.15,108.43,128.97,1870.31,75,58.0,8132.38,3782.38
2026-01-17,P401,Fitness Tracker,Electronics,123.36,0.05,117.19,126.38,960.32,77,58.0,9023.49,4557.49
2026-01-18,P401,Fitness Tracker,Electronics,128.44,0.0,128.44,132.13,1296.22,53,58.0,6807.25,3733.25
2026-01-19,P401,Fitness Tracker,Electronics,130.54,0.0,130.54,134.83,1427.59,50,58.0,6527.02,3627.02
2026-01-20,P401,Fitness Tracker,Electronics,124.8,0.0,124.8,130.57,1411.57,55,58.0,6863.76,3673.76
2026-01-21,P401,Fitness Tracker,Electronics,121.87,0.15,103.59,137.0,1385.51,95,58.0,9841.13,4331.13
2026-01-22,P401,Fitness Tracker,Electronics,124.2,0.0,124.2,129.72,1183.64,60,58.0,7452.08,3972.08
2026-01-23,P401,Fitness Tracker,Electronics,127.22,0.2,101.78,132.32,1655.78,115,58.0,11704.46,5034.46
2026-01-24,P401,Fitness Tracker,Electronics,125.96,0.2,100.77,131.31,615.99,100,58.0,10077.02,4277.02
2026-01-25,P401,Fitness Tracker,Electronics,122.98,0.1,110.69,130.33,1015.24,87,58.0,9629.7,4583.7
2026-01-26,P401,Fitness Tracker,Electronics,127.22,0.15,108.14,134.67,696.63,72,58.0,7786.01,3610.01
2026-01-27,P401,Fitness Tracker,Electronics,131.69,0.2,105.35,132.57,1380.8,91,58.0,9587.08,4309.08
2026-01-28,P401,Fitness Tracker,Electronics,124.71,0.0,124.71,126.69,1259.73,53,58.0,6609.69,3535.69
2026-01-29,P401,Fitness Tracker,Electronics,123.44,0.1,111.09,137.3,1209.4,80,58.0,8887.56,4247.56
2026-01-30,P401,Fitness Tracker,Electronics,125.32,0.0,125.32,127.38,1748.91,60,58.0,7519.03,4039.03
2026-01-31,P401,Fitness Tracker,Electronics,121.73,0.15,103.47,128.44,1238.03,95,58.0,9829.31,4319.31
2026-02-01,P401,Fitness Tracker,Electronics,125.86,0.1,113.27,130.33,1422.01,83,58.0,9401.73,4587.73
2026-02-02,P401,Fitness Tracker,Electronics,119.65,0.0,119.65,131.04,1475.81,58,58.0,6939.61,3575.61
2026-02-03,P401,Fitness Tracker,Electronics,125.26,0.0,125.26,132.18,1483.71,61,58.0,7641.14,4103.14
2026-02-04,P401,Fitness Tracker,Electronics,126.78,0.0,126.78,127.29,1448.32,53,58.0,6719.57,3645.57
2026-02-05,P401,Fitness Tracker,Electronics,127.14,0.15,108.07,130.78,1306.38,92,58.0,9942.34,4606.34
2026-02-06,P401,Fitness Tracker,Electronics,122.73,0.15,104.32,128.32,1321.83,92,58.0,9597.38,4261.38
2026-02-07,P401,Fitness Tracker,Electronics,122.09,0.2,97.67,121.95,1059.58,93,58.0,9083.58,3689.58
2026-02-08,P401,Fitness Tracker,Electronics,126.43,0.0,126.43,129.07,1464.17,72,58.0,9103.13,4927.13
2026-02-09,P401,Fitness Tracker,Electronics,123.76,0.2,99.01,127.87,1268.96,113,58.0,11188.32,4634.32
2026-02-10,P401,Fitness Tracker,Electronics,129.32,0.15,109.93,126.15,1600.14,84,58.0,9233.78,4361.78
2026-02-11,P401,Fitness Tracker,Electronics,125.25,0.0,125.25,126.35,100.0,60,58.0,7515.3,4035.3
2026-02-12,P401,Fitness Tracker,Electronics,122.87,0.15,104.44,126.52,1220.69,82,58.0,8564.17,3808.17
2026-02-13,P401,Fitness Tracker,Electronics,125.05,0.05,118.79,124.88,1353.75,65,58.0,7721.53,3951.53
2026-02-14,P401,Fitness Tracker,Electronics,126.65,0.0,126.65,122.75,1010.06,64,58.0,8105.42,4393.42
2026-02-15,P401,Fitness Tracker,Electronics,123.02,0.15,104.56,125.06,1263.65,95,58.0,9933.54,4423.54
2026-02-16,P401,Fitness Tracker,Electronics,124.03,0.0,124.03,123.54,1578.34,66,58.0,8185.72,4357.72
2026-02-17,P401,Fitness Tracker,Electronics,120.09,0.0,120.09,129.98,1865.13,54,58.0,6485.02,3353.02
2026-02-18,P401,Fitness Tracker,Electronics,126.44,0.05,120.12,131.92,989.53,75,58.0,9008.92,4658.92
2026-02-19,P401,Fitness Tracker,Electronics,124.16,0.0,124.16,124.22,1660.37,64,58.0,7945.99,4233.99
2026-02-20,P401,Fitness Tracker,Electronics,128.6,0.15,109.31,131.08,1296.71,112,58.0,12242.65,5746.65
2026-02-21,P401,Fitness Tracker,Electronics,127.76,0.1,114.98,123.12,749.19,67,58.0,7703.89,3817.89
2026-02-22,P401,Fitness Tracker,Electronics,122.49,0.15,104.11,130.68,1475.35,97,58.0,10099.0,4473.0
2026-02-23,P401,Fitness Tracker,Electronics,124.37,0.05,118.15,128.72,983.63,69,58.0,8152.68,4150.68
2026-02-24,P401,Fitness Tracker,Electronics,125.42,0.2,100.34,123.31,1871.68,99,58.0,9933.55,4191.55
2026-02-25,P401,Fitness Tracker,Electronics,122.46,0.1,110.22,126.13,1447.03,71,58.0,7825.36,3707.36
2026-02-26,P401,Fitness Tracker,Electronics,126.7,0.0,126.7,132.87,845.38,59,58.0,7475.2,4053.2
2026-02-27,P401,Fitness Tracker,Electronics,123.04,0.0,123.04,129.78,1401.56,55,58.0,6766.95,3576.95
2026-02-28,P401,Fitness Tracker,Electronics,122.62,0.1,110.36,128.11,809.5,75,58.0,8276.81,3926.81
2026-03-01,P401,Fitness Tracker,Electronics,124.98,0.2,99.99,126.84,1141.77,120,58.0,11998.33,5038.33
2026-03-02,P401,Fitness Tracker,Electronics,123.02,0.0,123.02,127.56,1377.08,65,58.0,7996.11,4226.11
2026-03-03,P401,Fitness Tracker,Electronics,127.82,0.0,127.82,123.33,692.18,45,58.0,5751.98,3141.98
2026-03-04,P401,Fitness Tracker,Electronics,124.73,0.15,106.02,125.04,909.01,79,58.0,8375.65,3793.65
2026-03-05,P401,Fitness Tracker,Electronics,128.74,0.0,128.74,121.25,1140.75,56,58.0,7209.5,3961.5
2026-03-06,P401,Fitness Tracker,Electronics,123.82,0.2,99.05,122.64,1178.23,111,58.0,10994.9,4556.9
2026-03-07,P401,Fitness Tracker,Electronics,128.08,0.05,121.68,126.67,1297.69,65,58.0,7909.22,4139.22
2026-03-08,P401,Fitness Tracker,Electronics,124.72,0.05,118.49,121.04,1718.7,85,58.0,10071.49,5141.49
2026-03-09,P401,Fitness Tracker,Electronics,124.54,0.0,124.54,128.46,1737.81,56,58.0,6974.03,3726.03
2026-03-10,P401,Fitness Tracker,Electronics,125.22,0.1,112.7,124.81,1022.52,77,58.0,8678.01,4212.01
2026-03-11,P401,Fitness Tracker,Electronics,124.02,0.1,111.62,124.62,763.94,62,58.0,6920.47,3324.47
2026-03-12,P401,Fitness Tracker,Electronics,127.86,0.15,108.68,122.51,2068.55,104,58.0,11303.11,5271.11
2026-03-13,P401,Fitness Tracker,Electronics,124.64,0.15,105.94,127.87,1067.69,70,58.0,7416.1,3356.1
2026-03-14,P401,Fitness Tracker,Electronics,127.5,0.15,108.38,124.9,1455.29,93,58.0,10079.03,4685.03
2026-03-15,P401,Fitness Tracker,Electronics,123.34,0.0,123.34,127.04,1172.42,65,58.0,8016.97,4246.97
2026-03-16,P401,Fitness Tracker,Electronics,122.56,0.0,122.56,125.02,899.7,65,58.0,7966.28,4196.28
2026-03-17,P401,Fitness Tracker,Electronics,124.48,0.0,124.48,131.66,1189.63,59,58.0,7344.07,3922.07
2026-03-18,P401,Fitness Tracker,Electronics,127.64,0.0,127.64,118.89,1750.29,62,58.0,7913.47,4317.47
2026-03-19,P401,Fitness Tracker,Electronics,127.59,0.0,127.59,123.78,841.77,61,58.0,7783.16,4245.16
2026-03-20,P401,Fitness Tracker,Electronics,128.92,0.05,122.47,125.84,866.88,71,58.0,8695.61,4577.61
2026-03-21,P401,Fitness Tracker,Electronics,125.97,0.05,119.67,125.42,1482.45,71,58.0,8496.57,4378.57
2026-03-22,P401,Fitness Tracker,Electronics,129.95,0.0,129.95,126.51,1819.44,65,58.0,8446.63,4676.63
2026-03-23,P401,Fitness Tracker,Electronics,126.68,0.0,126.68,129.18,1666.02,62,58.0,7854.01,4258.01
2026-03-24,P401,Fitness Tracker,Electronics,122.58,0.0,122.58,127.13,782.07,60,58.0,7354.89,3874.89
2026-03-25,P401,Fitness Tracker,Electronics,126.73,0.0,126.73,125.7,2075.55,60,58.0,7604.03,4124.03
2026-03-26,P401,Fitness Tracker,Electronics,128.89,0.1,116.0,132.09,1610.54,73,58.0,8468.15,4234.15
2026-03-27,P401,Fitness Tracker,Electronics,127.77,0.0,127.77,129.11,1737.06,47,58.0,6005.41,3279.41
2026-03-28,P401,Fitness Tracker,Electronics,125.35,0.15,106.55,124.26,934.5,68,58.0,7245.17,3301.17
2026-03-29,P401,Fitness Tracker,Electronics,125.77,0.0,125.77,122.79,941.1,63,58.0,7923.28,4269.28
2026-03-30,P401,Fitness Tracker,Electronics,128.36,0.2,102.69,122.98,1793.83,100,58.0,10269.04,4469.04
2026-03-31,P401,Fitness Tracker,Electronics,125.66,0.15,106.81,123.81,1700.83,83,58.0,8865.24,4051.24
2026-04-01,P401,Fitness Tracker,Electronics,129.18,0.1,116.27,124.81,2017.56,79,58.0,9184.94,4602.94
2026-04-02,P401,Fitness Tracker,Electronics,126.3,0.1,113.67,127.0,1157.08,69,58.0,7843.01,3841.01
2026-04-03,P401,Fitness Tracker,Electronics,129.28,0.0,129.28,124.74,754.04,55,58.0,7110.47,3920.47
2026-04-04,P401,Fitness Tracker,Electronics,126.68,0.2,101.34,123.42,1761.85,125,58.0,12667.71,5417.71
2026-04-05,P401,Fitness Tracker,Electronics,130.47,0.15,110.9,125.45,1514.49,93,58.0,10314.03,4920.03
2026-04-06,P401,Fitness Tracker,Electronics,125.83,0.0,125.83,122.64,1804.49,66,58.0,8304.86,4476.86
2026-04-07,P401,Fitness Tracker,Electronics,126.01,0.0,126.01,124.8,1155.06,57,58.0,7182.61,3876.61
2026-04-08,P401,Fitness Tracker,Electronics,127.4,0.0,127.4,124.6,1377.82,59,58.0,7516.31,4094.31
2026-04-09,P401,Fitness Tracker,Electronics,126.37,0.1,113.74,125.05,1682.43,89,58.0,10122.64,4960.64
2026-04-10,P401,Fitness Tracker,Electronics,126.22,0.15,107.29,124.94,1699.31,93,58.0,9977.55,4583.55
2026-04-11,P401,Fitness Tracker,Electronics,130.59,0.1,117.53,120.39,1094.08,62,58.0,7286.65,3690.65
2026-04-12,P401,Fitness Tracker,Electronics,128.8,0.0,128.8,129.12,1859.74,67,58.0,8629.37,4743.37
2026-04-13,P401,Fitness Tracker,Electronics,125.74,0.1,113.16,126.08,1969.29,84,58.0,9505.73,4633.73
2026-04-14,P401,Fitness Tracker,Electronics,132.12,0.15,112.3,122.11,1274.49,67,58.0,7524.38,3638.38
2026-04-15,P401,Fitness Tracker,Electronics,134.75,0.15,114.54,125.42,1612.04,76,58.0,8704.83,4296.83
2026-04-16,P401,Fitness Tracker,Electronics,126.03,0.05,119.73,121.4,1425.58,69,58.0,8261.31,4259.31
2026-04-17,P401,Fitness Tracker,Electronics,129.91,0.1,116.92,122.55,1246.13,65,58.0,7599.5,3829.5
2026-04-18,P401,Fitness Tracker,Electronics,131.73,0.0,131.73,125.08,1095.39,71,58.0,9353.07,5235.07
2026-04-19,P401,Fitness Tracker,Electronics,126.95,0.0,126.95,120.23,1270.48,60,58.0,7617.03,4137.03
2026-04-20,P401,Fitness Tracker,Electronics,132.64,0.0,132.64,125.37,1480.12,57,58.0,7560.55,4254.55
2026-04-21,P401,Fitness Tracker,Electronics,135.1,0.0,135.1,126.16,1054.81,52,58.0,7024.95,4008.95
2026-04-22,P401,Fitness Tracker,Electronics,124.25,0.0,124.25,128.94,1516.79,64,58.0,7951.82,4239.82
2026-04-23,P401,Fitness Tracker,Electronics,131.95,0.0,131.95,129.05,1813.08,59,58.0,7785.14,4363.14
2026-04-24,P401,Fitness Tracker,Electronics,129.82,0.0,129.82,128.72,1485.47,58,58.0,7529.85,4165.85
2026-04-25,P401,Fitness Tracker,Electronics,129.08,0.0,129.08,128.76,1207.39,62,58.0,8002.67,4406.67
2026-04-26,P401,Fitness Tracker,Electronics,130.66,0.05,124.12,122.03,1502.52,64,58.0,7943.86,4231.86
2026-04-27,P401,Fitness Tracker,Electronics,129.3,0.0,129.3,128.67,941.79,60,58.0,7758.28,4278.28
2026-04-28,P401,Fitness Tracker,Electronics,131.24,0.0,131.24,130.3,1411.69,58,58.0,7612.06,4248.06
2026-04-29,P401,Fitness Tracker,Electronics,133.45,0.0,133.45,130.83,1372.37,58,58.0,7740.36,4376.36
2026-04-30,P401,Fitness Tracker,Electronics,132.08,0.2,105.67,120.98,1377.37,102,58.0,10778.1,4862.1
2026-05-01,P401,Fitness Tracker,Electronics,132.68,0.0,132.68,122.74,1695.11,52,58.0,6899.49,3883.49
2026-05-02,P401,Fitness Tracker,Electronics,126.57,0.0,126.57,123.22,1941.06,73,58.0,9239.91,5005.91
2026-05-03,P401,Fitness Tracker,Electronics,131.0,0.1,117.9,127.85,2172.61,91,58.0,10729.29,5451.29
2026-05-04,P401,Fitness Tracker,Electronics,132.19,0.1,118.97,126.85,1509.45,65,58.0,7732.93,3962.93
2026-05-05,P401,Fitness Tracker,Electronics,127.84,0.2,102.27,125.65,1313.83,101,58.0,10329.73,4471.73
2026-05-06,P401,Fitness Tracker,Electronics,128.53,0.0,128.53,124.0,1519.14,62,58.0,7968.94,4372.94
2026-05-07,P401,Fitness Tracker,Electronics,131.0,0.2,104.8,123.68,1855.71,103,58.0,10794.71,4820.71
2026-05-08,P401,Fitness Tracker,Electronics,132.37,0.0,132.37,127.16,1076.62,48,58.0,6353.61,3569.61
2026-05-09,P401,Fitness Tracker,Electronics,131.85,0.2,105.48,129.5,1800.31,107,58.0,11286.66,5080.66
2026-05-10,P401,Fitness Tracker,Electronics,135.01,0.0,135.01,124.6,829.73,52,58.0,7020.42,4004.42
2026-05-11,P401,Fitness Tracker,Electronics,129.33,0.0,129.33,133.71,1458.15,58,58.0,7501.17,4137.17
2026-05-12,P401,Fitness Tracker,Electronics,136.36,0.05,129.54,126.91,2019.88,60,58.0,7772.39,4292.39
2026-05-13,P401,Fitness Tracker,Electronics,138.12,0.15,117.4,130.0,1770.13,87,58.0,10214.04,5168.04
2026-05-14,P401,Fitness Tracker,Electronics,132.52,0.1,119.27,127.21,944.7,67,58.0,7991.01,4105.01
2026-05-15,P401,Fitness Tracker,Electronics,132.58,0.2,106.07,133.15,1513.58,118,58.0,12515.76,5671.76
2026-05-16,P401,Fitness Tracker,Electronics,127.65,0.0,127.65,126.68,1837.3,64,58.0,8169.64,4457.64
2026-05-17,P401,Fitness Tracker,Electronics,129.33,0.0,129.33,127.16,868.86,52,58.0,6724.99,3708.99
2026-05-18,P401,Fitness Tracker,Electronics,137.44,0.15,116.83,128.63,1266.54,73,58.0,8528.37,4294.37
2026-05-19,P401,Fitness Tracker,Electronics,130.91,0.2,104.73,127.2,1421.4,107,58.0,11206.29,5000.29
2026-05-20,P401,Fitness Tracker,Electronics,135.13,0.05,128.37,131.51,1471.16,57,58.0,7317.19,4011.19
2026-05-21,P401,Fitness Tracker,Electronics,133.41,0.0,133.41,130.3,1316.94,56,58.0,7470.94,4222.94
2026-05-22,P401,Fitness Tracker,Electronics,131.04,0.2,104.83,122.36,1508.03,94,58.0,9854.13,4402.13
2026-05-23,P401,Fitness Tracker,Electronics,134.59,0.1,121.13,126.43,1720.91,74,58.0,8963.59,4671.59
2026-05-24,P401,Fitness Tracker,Electronics,130.39,0.0,130.39,129.24,725.25,68,58.0,8866.59,4922.59
2026-05-25,P401,Fitness Tracker,Electronics,135.63,0.0,135.63,134.86,1919.71,53,58.0,7188.27,4114.27
2026-05-26,P401,Fitness Tracker,Electronics,131.22,0.1,118.1,127.79,1935.64,67,58.0,7912.41,4026.41
2026-05-27,P401,Fitness Tracker,Electronics,132.79,0.0,132.79,127.45,1435.0,59,58.0,7834.57,4412.57
2026-05-28,P401,Fitness Tracker,Electronics,129.74,0.0,129.74,134.16,1563.9,56,58.0,7265.45,4017.45
2026-05-29,P401,Fitness Tracker,Electronics,137.31,0.2,109.85,125.1,1635.24,85,58.0,9337.25,4407.25
2026-05-30,P401,Fitness Tracker,Electronics,134.79,0.1,121.31,128.8,1565.25,74,58.0,8976.9,4684.9
2026-05-31,P401,Fitness Tracker,Electronics,136.32,0.2,109.06,133.71,954.92,102,58.0,11123.93,5207.93
2026-06-01,P401,Fitness Tracker,Electronics,131.13,0.15,111.46,132.02,999.3,85,58.0,9473.98,4543.98
2026-06-02,P401,Fitness Tracker,Electronics,132.28,0.0,132.28,128.17,1554.39,50,58.0,6614.04,3714.04
2026-06-03,P401,Fitness Tracker,Electronics,131.41,0.0,131.41,130.52,776.52,56,58.0,7359.15,4111.15
2026-06-04,P401,Fitness Tracker,Electronics,132.54,0.0,132.54,125.79,397.37,52,58.0,6892.26,3876.26
2026-06-05,P401,Fitness Tracker,Electronics,131.5,0.0,131.5,132.51,1590.08,51,58.0,6706.64,3748.64
2026-06-06,P401,Fitness Tracker,Electronics,135.63,0.0,135.63,137.21,1784.8,66,58.0,8951.39,5123.39
2026-06-07,P401,Fitness Tracker,Electronics,134.24,0.15,114.11,130.53,1458.67,76,58.0,8672.07,4264.07
2026-06-08,P401,Fitness Tracker,Electronics,131.73,0.1,118.56,126.24,1384.67,68,58.0,8061.78,4117.78
2026-06-09,P401,Fitness Tracker,Electronics,132.0,0.15,112.2,127.61,1051.66,82,58.0,9200.26,4444.26
2026-06-10,P401,Fitness Tracker,Electronics,135.67,0.0,135.67,128.55,1383.54,47,58.0,6376.28,3650.28
2026-06-11,P401,Fitness Tracker,Electronics,133.04,0.05,126.39,133.06,1414.32,62,58.0,7836.21,4240.21
2026-06-12,P401,Fitness Tracker,Electronics,130.99,0.1,117.89,132.64,1498.38,75,58.0,8841.51,4491.51
2026-06-13,P401,Fitness Tracker,Electronics,131.8,0.0,131.8,127.27,1144.91,55,58.0,7249.24,4059.24
2026-06-14,P401,Fitness Tracker,Electronics,130.53,0.0,130.53,130.71,1379.73,50,58.0,6526.3,3626.3
